OTU ID	ASV1_Mesorhizobium	ASV1032_unknown	ASV104_Mesorhizobium	ASV1049_unknown	ASV106_Mesorhizobium	ASV108_Mesorhizobium	ASV109_Mesorhizobium	ASV11_unknown	ASV110_ANPR	ASV111_Mesorhizobium	ASV112_Mesorhizobium	ASV1168_ANPR	ASV117_ANPR	ASV118_Mesorhizobium	ASV119_Rhizobacter	ASV1191_unknown	ASV12_Mesorhizobium	ASV120_ANPR	ASV121_Mesorhizobium	ASV1223_Mesorhizobium	ASV1224_Duganella	ASV124_Mesorhizobium	ASV125_unknown	ASV1257_unknown	ASV1258_ANPR	ASV126_unknown	ASV133_ANPR	ASV135_unknown	ASV137_ANPR	ASV139_ANPR	ASV1395_unknown	ASV1396_unknown	ASV141_Pseudomonas	ASV142_unknown	ASV1430_unknown	ASV1431_unknown	ASV144_ANPR	ASV1447_Rugamonas	ASV145_unknown	ASV146_unknown	ASV1464_unknown	ASV15_Mesorhizobium	ASV153_ANPR	ASV154_ANPR	ASV156_Duganella	ASV157_unknown	ASV158_Mesorhizobium	ASV160_Mesorhizobium	ASV161_Mesorhizobium	ASV162_ANPR	ASV165_Herbaspirillum	ASV166_Mesorhizobium	ASV17_ANPR	ASV170_Mesorhizobium	ASV171_Pseudomonas	ASV176_unknown	ASV178_unknown	ASV18_ANPR	ASV185_unknown	ASV188_Mesorhizobium	ASV197_Mesorhizobium	ASV2_Mesorhizobium	ASV202_unknown	ASV21_ANPR	ASV215_Mesorhizobium	ASV217_Mesorhizobium	ASV218_Variovorax	ASV22_Mesorhizobium	ASV229_Achromobacter	ASV231_Mesorhizobium	ASV234_Achromobacter	ASV244_ANPR	ASV247_Mesorhizobium	ASV249_Duganella	ASV250_Mesorhizobium	ASV254_ANPR	ASV26_Mesorhizobium	ASV261_ANPR	ASV27_unknown	ASV274_Mesorhizobium	ASV28_Pseudomonas	ASV281_Mesorhizobium	ASV292_Mesorhizobium	ASV3_ANPR	ASV306_Mesorhizobium	ASV307_unknown	ASV31_Mesorhizobium	ASV311_ANPR	ASV315_Duganella	ASV32_ANPR	ASV33_ANPR	ASV336_Mesorhizobium	ASV34_ANPR	ASV343_Mesorhizobium	ASV348_unknown	ASV35_Mesorhizobium	ASV359_Mesorhizobium	ASV36_Mesorhizobium	ASV37_unknown	ASV375_unknown	ASV380_ANPR	ASV382_Mesorhizobium	ASV386_unknown	ASV39_unknown	ASV391_Duganella	ASV392_unknown	ASV396_unknown	ASV4_Mesorhizobium	ASV401_Caulobacter	ASV41_unknown	ASV421_unknown	ASV426_unknown	ASV427_ANPR	ASV43_unknown	ASV451_ANPR	ASV458_unknown	ASV47_Mesorhizobium	ASV48_Pseudomonas	ASV49_ANPR	ASV498_unknown	ASV50_ANPR	ASV51_Mesorhizobium	ASV519_Methylovorus	ASV523_unknown	ASV53_ANPR	ASV55_ANPR	ASV56_ANPR	ASV560_unknown	ASV569_unknown	ASV57_Pseudomonas	ASV58_ANPR	ASV581_unknown	ASV59_ANPR	ASV591_unknown	ASV6_Mesorhizobium	ASV60_Mesorhizobium	ASV61_ANPR	ASV626_Azorhizophilus	ASV63_unknown	ASV632_unknown	ASV637_ANPR	ASV64_Mesorhizobium	ASV646_ANPR	ASV66_Mesorhizobium	ASV667_unknown	ASV67_Mesorhizobium	ASV68_Mesorhizobium	ASV70_Caulobacter	ASV71_unknown	ASV717_Pseudomonas	ASV72_ANPR	ASV733_unknown	ASV74_ANPR	ASV747_unknown	ASV748_Mesorhizobium	ASV75_ANPR	ASV756_Mesorhizobium	ASV76_Mesorhizobium	ASV77_Caulobacter	ASV78_ANPR	ASV8_Mesorhizobium	ASV80_ANPR	ASV81_Mesorhizobium	ASV82_ANPR	ASV836_Rhizobacter	ASV84_Mesorhizobium	ASV852_Mesorhizobium	ASV853_Caulobacter	ASV869_ANPR	ASV87_Mesorhizobium	ASV879_Mesorhizobium	ASV89_ANPR	ASV9_ANPR	ASV920_ANPR	ASV93_ANPR	ASV95_ANPR	ASV954_unknown	ASV97_ANPR	ASV98_unknown
ASV4_Mesorhizobium	0.0360	0.3457	0.9361	0.0140	0.1568	0.7033	0.3487	0.9500	0.4256	0.0849	0.0110	0.0200	0.2687	0.2188	0.9960	0.8362	0.8791	0.2747	0.4565	0.5465	0.0959	0.5854	0.9990	0.4046	0.5994	0.2278	0.0100	0.8442	0.8721	0.3067	0.7433	0.1988	0.1009	0.2607	0.4955	0.6064	0.8152	0.1499	0.0060	0.0040	0.8971	0.3556	0.5524	0.0030	0.1808	0.1918	0.4226	0.5874	0.0130	0.0230	0.3986	0.6394	0.6404	0.3397	0.1628	0.0250	0.0709	0.9920	0.2398	0.7722	0.0859	0.0010	0.2657	0.6404	0.0070	0.7263	0.5365	0.7393	0.1249	0.8631	0.0909	0.8092	0.4246	0.0390	0.8691	0.4555	0.3856	0.1079	0.5894	0.0060	0.0010	0.5005	0.9371	0.6773	0.5544	0.0020	0.6563	0.8172	0.0789	0.6074	0.5804	0.8342	0.8661	0.0040	0.2018	0.2727	0.4865	0.3576	0.8292	0.0030	0.0619	0.5485	0.0030	0.2058	0.0999	0.0080	0.0030	1.0000	0.2108	0.7522	0.0020	0.0350	0.4276	0.6713	0.1289	0.0210	0.0709	0.0030	0.5514	0.0050	0.2488	0.2827	0.3127	0.1219	0.2727	0.4276	0.5285	0.0569	0.6044	0.0070	0.8192	0.3327	0.3746	0.0010	0.2937	0.2547	0.0380	0.0040	0.4396	0.3277	0.6474	0.2727	0.1459	0.3197	0.5185	0.6833	0.3067	0.1369	0.0470	0.0030	0.0240	0.9780	0.6374	0.8132	0.6973	0.1189	0.5285	0.4565	0.2048	0.1079	0.2298	0.2587	0.3167	0.2787	0.2238	0.3307	0.0100	0.0659	0.2807	0.4875	0.0160	0.0829	0.9451	0.4655	0.9071	0.2887	0.3726	0.5534	0.7493
ASV401_Caulobacter	0.1189	0.0669	0.0384	0.1628	0.0300	0.0374	0.7402	0.0819	0.0334	0.8731	0.4925	0.0989	0.9650	0.1608	0.2737	0.8601	0.0649	0.8551	0.1798	0.8621	0.0544	0.0729	0.0354	0.1193	0.0414	0.0819	0.1399	0.0324	0.4376	0.3207	0.0354	0.0014	0.7367	0.1568	0.5909	0.0334	0.0314	0.7787	0.8681	0.7902	0.1478	0.0420	0.1808	0.0599	0.0449	0.3237	0.6104	0.5209	0.1858	0.2607	0.5305	0.0404	0.6953	0.3836	0.0014	0.1059	0.1528	0.0649	0.1378	0.0364	0.2268	0.0240	0.0280	0.0879	0.0330	0.0344	0.0979	0.5834	0.2652	0.0324	0.1533	0.0254	0.3466	0.0490	0.0484	0.1848	0.5199	0.3716	0.0689	0.1139	0.3307	0.1708	0.0669	0.1958	0.1449	0.4995	0.0579	0.0320	0.0359	0.6334	0.0669	0.0254	0.0519	0.0829	0.0699	0.1019	0.0060	0.9171	0.0609	0.3067	0.4076	0.2367	0.7502	0.0270	0.2072	0.7253	1.0000	0.2108	1.0000	0.0230	0.2378	0.0949	0.3576	0.0424	0.1738	0.0629	0.1459	0.0499	0.1748	0.0799	0.7403	0.5584	0.4306	0.0020	0.5944	0.7163	0.0314	0.0030	0.8661	0.0849	0.0334	0.8116	0.8152	0.0579	0.0090	0.0310	0.1668	0.7033	0.8296	0.0014	0.2042	0.1099	0.3546	0.2108	0.0404	0.1079	0.0310	0.0814	0.0250	0.7792	0.0559	0.7113	0.0669	0.0734	0.3581	0.0989	0.0010	0.0659	0.0080	0.0609	0.0160	0.0539	0.1049	0.1199	0.0834	0.8062	0.1129	0.0010	0.2038	0.4855	0.0589	0.0809	0.0619	0.2008	0.0204	0.1029	0.0319	0.9490	0.0444
ASV41_unknown	0.0310	0.0070	0.0020	0.7892	0.0010	0.0010	0.0010	0.0010	0.0010	0.0899	0.3247	0.5375	0.0010	0.0010	0.0859	0.0010	0.0010	0.0010	0.0010	0.2727	0.0030	0.0010	0.0010	0.0020	0.0020	0.0010	0.1508	0.0010	0.4106	0.0010	0.0010	0.0130	0.1838	0.0010	0.0010	0.0010	0.0010	0.0060	0.0529	0.0430	0.0010	0.0010	0.8761	0.0460	0.2498	0.0010	0.0010	0.0010	0.0080	0.0020	0.6693	0.0010	0.0010	0.0010	0.0380	0.0010	0.0010	0.0010	0.0010	0.0010	0.0020	0.1269	0.0010	0.0010	0.0100	0.0020	0.0899	0.0010	0.0190	0.0010	0.0500	0.0010	0.0010	0.0599	0.0010	0.0010	0.0010	0.0060	0.0010	0.0270	0.3926	0.0010	0.0010	0.0010	0.2048	0.0210	0.0010	0.1109	0.0390	0.0010	0.0010	0.0020	0.0010	0.0609	0.0010	0.0140	0.0070	0.0010	0.0010	0.0080	0.8711	0.0480	0.0180	0.0010	0.0070	0.0110	0.0380	0.7522	0.0230	1.0000	0.0060	0.0010	0.0440	0.0020	0.0879	0.0010	0.0110	0.0120	0.0010	0.0390	0.0010	0.0010	0.0110	0.0430	0.0010	0.0010	0.0030	0.0450	0.0010	0.0110	0.0020	0.1429	0.0010	0.0749	0.0010	0.0010	0.0020	0.0070	0.0010	0.0420	0.0809	0.0010	0.4126	0.0010	0.0799	0.0010	0.0010	0.0030	0.0020	0.0190	0.0010	0.0010	0.0010	0.0100	0.0010	0.0010	0.0050	0.0010	0.3866	0.0010	0.0010	0.0010	0.0010	0.0010	0.0100	0.0020	0.3187	0.0070	0.0010	0.0030	0.0010	0.0010	0.0010	0.0010	0.0010	0.0010	0.0060	0.0010	0.0010
ASV421_unknown	0.0180	0.0589	0.1169	0.1419	0.0020	0.0899	0.5255	0.0060	0.1149	0.0150	0.0030	0.4066	0.2108	0.0589	0.4765	0.6893	0.0070	0.2378	0.6444	0.9720	0.0699	0.0220	0.0889	0.1578	0.0689	0.0030	0.1469	0.0889	0.2388	0.0020	0.1738	0.2038	0.0090	0.2278	0.0929	0.0759	0.0669	0.0989	0.0010	0.0010	0.6144	0.0010	0.1239	0.0699	0.4935	0.0729	0.3996	0.1618	0.0100	0.0030	0.2198	0.1648	0.5155	0.3407	0.1918	0.0010	0.0010	0.0090	0.6064	0.0769	0.0539	0.0899	0.0310	0.0010	0.1499	0.1089	0.4106	0.3686	0.2637	0.1309	0.4905	0.0649	0.1918	0.4995	0.0889	0.2807	0.3896	0.0010	0.0020	0.0010	0.0020	0.1568	0.1499	0.0140	0.3207	0.0010	0.0020	0.7562	0.4835	0.3317	0.0030	0.0899	0.0080	0.0010	0.2747	0.0040	0.2907	0.6693	0.0050	0.0010	0.5574	0.1658	0.0010	0.0010	0.0989	0.0010	0.0010	0.0020	0.2378	0.0060	1.0000	0.0010	0.3097	0.0859	0.4715	0.0010	0.0020	0.0010	0.0020	0.0010	0.5634	0.6474	0.3696	0.7662	0.6014	0.6533	0.1069	0.8731	0.9730	0.0010	0.1099	0.1299	0.7073	0.0010	0.0030	0.0559	0.0010	0.0010	0.4765	0.2108	0.3027	0.0030	0.2817	0.5584	0.0929	0.0090	0.0010	0.1049	0.5405	0.0010	0.0020	0.3037	0.0110	0.0629	0.4196	0.0010	0.1349	0.0170	0.6603	0.0020	0.0010	0.0070	0.0120	0.0020	0.1379	0.3846	0.3556	0.2747	0.7283	0.0030	0.0010	0.0010	0.0040	0.2118	0.0999	0.0010	0.0759	0.4286	0.1029
ASV426_unknown	0.0250	0.0729	0.0519	0.6054	0.0010	0.0349	0.3916	0.0010	0.0369	0.1618	0.0350	0.9760	0.2288	0.0010	0.4086	0.2408	0.0010	0.1139	0.1209	0.7692	0.0499	0.0010	0.0449	0.0449	0.0369	0.0010	0.4665	0.0290	0.2268	0.0030	0.0649	0.0329	0.1668	0.1129	0.0599	0.0300	0.0479	0.0509	0.0010	0.0010	0.2537	0.0010	0.6284	0.2577	0.7453	0.0080	0.1069	0.1558	0.0060	0.0080	0.0689	0.0349	0.1229	0.1558	0.0719	0.0090	0.0010	0.0010	0.0729	0.0240	0.0260	0.0050	0.0010	0.0010	0.1818	0.0539	0.1049	0.0749	0.0619	0.0499	0.0889	0.0210	0.1039	0.1309	0.0389	0.3207	0.1009	0.0020	0.0010	0.0020	0.0050	0.0609	0.0779	0.0030	0.4426	0.0010	0.0010	0.5045	0.1678	0.1069	0.0010	0.0349	0.0010	0.0020	0.1588	0.0060	0.1019	0.3317	0.0010	0.0010	0.8212	0.0709	0.0010	0.0010	0.0439	0.0010	0.0010	0.0350	0.0949	0.0010	0.0010	1.0000	0.0909	0.0449	0.2378	0.0010	0.0050	0.0020	0.0010	0.0010	0.4785	0.1548	0.0839	0.1129	0.2697	0.1918	0.0619	0.0939	0.7992	0.0010	0.0300	0.0679	0.3746	0.0010	0.0010	0.0010	0.0040	0.0010	0.1029	0.1199	0.0539	0.0010	0.0959	0.2108	0.0419	0.0010	0.0010	0.0329	0.0340	0.0010	0.0010	0.1029	0.0010	0.0319	0.1209	0.0010	0.0719	0.0010	0.3976	0.0010	0.0010	0.0010	0.0020	0.0010	0.0429	0.2887	0.5604	0.0849	0.0689	0.0280	0.0010	0.0010	0.0010	0.0729	0.0599	0.0030	0.0250	0.0979	0.0469
ASV427_ANPR	0.0120	0.1449	0.1039	0.1279	0.1329	0.0869	0.1968	0.1868	0.0959	0.8971	0.9271	0.1099	0.4096	0.0010	0.5175	0.4046	0.0869	0.2468	0.2048	0.2418	0.0719	0.0120	0.0969	0.1269	0.0649	0.4875	0.0629	0.0639	0.0220	0.7233	0.0749	0.1159	0.2078	0.2537	0.0679	0.0599	0.0669	0.0919	0.8631	0.6134	0.2248	0.0360	0.0060	0.1978	0.9001	0.1688	0.1578	0.1788	0.2527	0.5105	0.7762	0.0889	0.7642	0.1778	0.3027	0.7293	0.7033	0.1449	0.1219	0.1059	0.4386	0.7752	0.0200	0.1698	0.1049	0.1069	0.3407	0.6434	0.2408	0.0849	0.4965	0.0759	0.2418	0.5854	0.0839	0.1578	0.2358	0.8771	0.0739	0.7992	0.4545	0.1878	0.1229	0.7363	0.9590	0.2757	0.0260	0.0080	0.1718	0.5644	0.1319	0.0430	0.1249	0.7802	0.1868	0.2118	0.3177	0.4086	0.0809	0.3906	0.0789	0.1628	0.2727	0.2857	0.1798	0.6334	0.4995	0.4276	0.3576	0.0440	0.3097	0.0909	1.0000	0.0739	0.0310	0.0899	0.8492	0.7173	0.6394	0.5574	0.9481	0.3267	0.1618	0.2577	0.4356	0.4845	0.0849	0.1798	0.9021	0.6024	0.0869	0.1379	0.5564	0.6983	0.1189	0.0120	0.4396	0.3516	0.6294	0.4156	0.0120	0.0350	0.6064	0.3177	0.0699	0.0080	0.0230	0.0629	0.6543	0.1838	0.7103	0.3297	0.0779	0.0849	0.2787	0.7183	0.2507	0.0020	0.8032	0.5854	0.0100	0.0500	0.0150	0.7153	0.0969	0.3477	0.4935	0.1129	0.2348	0.7383	0.1219	0.6474	0.1459	0.2068	0.0829	0.7473	0.1209	0.4006	0.0879
ASV43_unknown	0.0829	0.0559	0.0005	0.8861	0.0030	0.0005	0.1179	0.0010	0.0005	0.7063	0.8202	0.6873	0.0649	0.0110	0.4336	0.0889	0.0010	0.0799	0.0799	0.6264	0.0304	0.0090	0.0005	0.0334	0.0314	0.0030	0.3347	0.0005	0.4505	0.0110	0.0354	0.0344	0.0494	0.3356	0.0274	0.0274	0.0005	0.0384	0.2308	0.2108	0.0789	0.0370	0.4835	0.2098	0.1308	0.3936	0.0829	0.0544	0.1409	0.0430	0.0779	0.0005	0.4625	0.1738	0.0244	0.0180	0.0090	0.0010	0.0629	0.0005	0.4845	0.6114	0.0360	0.0050	0.3766	0.0005	0.0719	0.7962	0.0414	0.0005	0.0634	0.0005	0.1658	0.3407	0.0005	0.0469	0.1713	0.0270	0.0010	0.2917	0.9491	0.0799	0.0599	0.0020	0.5804	0.1528	0.0030	0.2887	0.1189	0.1489	0.0010	0.0404	0.0030	0.2378	0.0459	0.0480	0.0499	0.1069	0.0010	0.0889	0.6723	0.0889	0.1049	0.0030	0.0244	0.1279	0.1179	0.6713	0.0424	0.0020	0.0859	0.0449	0.0739	1.0000	0.1139	0.0589	0.9281	0.1409	0.0030	0.6004	0.3357	0.3596	0.0839	0.0969	0.2827	0.1668	0.0005	0.0589	0.8651	0.0919	0.0005	0.0304	0.1388	0.2438	0.0040	0.0010	0.0100	0.0859	0.0734	0.0734	0.0454	0.9880	0.1029	0.0989	0.0404	0.2208	0.0020	0.0274	0.1379	0.1788	0.0110	0.1049	0.0010	0.0244	0.0884	0.0090	0.0669	0.0070	0.6443	0.0040	0.1299	0.0050	0.7772	0.0020	0.0274	0.0869	0.9261	0.0479	0.0629	0.5095	0.0419	0.0060	0.0010	0.0459	0.0005	0.0020	0.0379	0.3726	0.0014
ASV451_ANPR	0.9251	0.0120	0.1219	0.3297	0.3227	0.1029	0.4995	0.2517	0.0899	0.7752	0.9660	0.5355	0.2747	0.6893	0.4086	0.5834	0.2468	0.3906	0.4326	0.9101	0.2697	0.1399	0.1199	0.1429	0.0779	0.3357	0.1449	0.1079	0.0140	0.7632	0.1039	0.2687	0.1918	0.4356	0.2178	0.0749	0.0909	0.1718	0.7872	0.5235	0.4426	0.4096	0.0040	0.0599	0.9221	0.3317	0.1718	0.2008	0.2717	0.0969	0.4875	0.0739	0.8531	0.6074	0.2967	0.3866	0.7742	0.3377	0.5355	0.0829	0.6344	0.0050	0.0889	0.2398	0.1578	0.1079	0.0090	0.7353	0.3147	0.0879	0.2288	0.0699	0.8921	0.7812	0.1349	0.5624	0.4226	0.7343	0.2627	0.9391	0.6334	0.2657	0.1998	0.6563	0.1469	0.4625	0.2278	0.0040	0.7952	0.7483	0.2158	0.0529	0.2977	0.7423	0.2328	0.9351	0.2687	0.5225	0.2697	0.5075	0.5634	0.1419	0.3746	0.2717	0.1748	0.5604	0.2188	0.1289	0.1738	0.0879	0.4715	0.2378	0.0310	0.1139	1.0000	0.0889	0.7642	0.4206	0.8691	0.9690	0.4396	0.4675	0.4855	0.2937	0.8851	0.3866	0.2278	0.7273	0.9341	0.5764	0.1189	0.1518	0.7203	0.6264	0.1239	0.2278	0.6503	0.3966	0.4565	0.3646	0.3077	0.1089	0.3886	0.5574	0.0959	0.1798	0.2008	0.1528	0.0290	0.4575	0.2118	0.3846	0.1169	0.0879	0.1868	0.2837	0.3487	0.1219	0.4765	0.2777	0.0709	0.0559	0.1508	0.3696	0.2238	0.4755	0.3576	0.7093	0.4106	0.9251	0.1019	0.2827	0.1798	0.1528	0.0909	0.3816	0.0150	0.4655	0.1518
ASV458_unknown	0.0160	0.0310	0.0489	0.8102	0.0010	0.0389	0.2428	0.0010	0.0319	0.0849	0.0290	0.4705	0.0509	0.0030	0.2667	0.1718	0.0020	0.1279	0.1029	0.4126	0.0489	0.0010	0.0529	0.0619	0.0250	0.0010	0.1578	0.0150	0.4625	0.0020	0.0339	0.0439	0.0569	0.1159	0.0339	0.0210	0.0200	0.0599	0.0010	0.0010	0.1249	0.0010	0.6563	0.0659	0.9940	0.0070	0.0679	0.0799	0.0040	0.0080	0.1059	0.0339	0.1548	0.1269	0.0869	0.0040	0.0020	0.0020	0.1189	0.0140	0.0130	0.0030	0.0010	0.0010	0.1558	0.0349	0.1149	0.0969	0.0629	0.0439	0.0899	0.0419	0.0789	0.2997	0.0449	0.0819	0.3017	0.0170	0.0010	0.0010	0.0070	0.0589	0.0719	0.0050	0.3317	0.0010	0.0010	0.2537	0.2428	0.1159	0.0010	0.0260	0.0010	0.0010	0.0569	0.0030	0.1099	0.2827	0.0010	0.0010	0.9351	0.0360	0.0010	0.0010	0.0569	0.0030	0.0010	0.0210	0.0629	0.0010	0.0010	0.0010	0.0899	0.0589	0.0889	1.0000	0.0010	0.0010	0.0010	0.0010	0.2887	0.2697	0.1508	0.1079	0.1898	0.1479	0.0539	0.1429	0.4565	0.0010	0.0479	0.0369	0.1538	0.0010	0.0010	0.0030	0.0030	0.0010	0.1069	0.0559	0.0509	0.0010	0.0829	0.2667	0.0369	0.0010	0.0010	0.0569	0.0839	0.0030	0.0010	0.1259	0.0020	0.0230	0.2298	0.0020	0.0859	0.0010	0.7333	0.0010	0.0010	0.0010	0.0010	0.0010	0.0749	0.1139	0.5335	0.0569	0.0799	0.0260	0.0010	0.0010	0.0010	0.0400	0.0399	0.0010	0.0210	0.1119	0.0639
ASV47_Mesorhizobium	0.0010	0.6583	0.5654	0.1548	0.0010	0.4685	0.0190	0.0110	0.2547	0.0010	0.0100	0.7852	0.0070	0.3087	0.9301	0.1898	0.0080	0.0110	0.0190	0.3616	0.3097	0.0799	0.3856	0.0050	0.4426	0.0010	0.0160	0.2557	0.1958	0.0010	0.0090	0.0200	0.0240	0.0070	0.0040	0.0010	0.4815	0.3097	0.0060	0.0020	0.2348	0.0040	0.0589	0.0060	0.8991	0.0759	0.0080	0.0260	0.0020	0.0020	0.9021	0.5305	0.0090	0.0140	0.1049	0.0050	0.0010	0.0110	0.0090	0.5564	0.0030	0.2647	0.1239	0.0060	0.2108	0.3037	0.7892	0.0200	0.4725	0.7363	0.6284	0.4456	0.0030	0.5794	0.3686	0.0060	0.0430	0.0020	0.0130	0.0040	0.0450	0.0130	0.0050	0.0050	0.7443	0.0020	0.0070	0.9900	0.4665	0.0330	0.0080	0.0050	0.0090	0.0090	0.0160	0.0010	0.0080	0.0320	0.0070	0.0050	0.6454	0.7393	0.0080	0.0020	0.6773	0.0020	0.0070	0.0709	0.1459	0.0110	0.0020	0.0050	0.8492	0.9281	0.7642	0.0010	1.0000	0.0060	0.0010	0.0010	0.0280	0.0170	0.5355	0.0669	0.0110	0.0220	0.5584	0.2517	0.6494	0.0080	0.5355	0.6803	0.0160	0.0020	0.0070	0.2897	0.0040	0.0030	0.0120	0.0240	0.5455	0.0140	0.5215	0.0150	0.5994	0.0460	0.0030	0.3127	0.2567	0.0030	0.0020	0.0769	0.0190	0.3916	0.0140	0.0010	0.0010	0.0819	0.7203	0.0010	0.0070	0.0200	0.0220	0.0020	0.5584	0.0030	0.2168	0.0370	0.0120	0.0010	0.0020	0.0010	0.0070	0.0050	0.5694	0.0030	0.2697	0.0130	0.6613
ASV48_Pseudomonas	0.0340	0.1109	0.1049	0.4675	0.0040	0.1339	0.5844	0.0240	0.1199	0.1109	0.1289	0.4885	0.5714	0.0819	0.2517	0.6913	0.0300	0.3636	0.4206	0.9580	0.1149	0.0110	0.1508	0.4376	0.0959	0.0140	0.1359	0.0729	0.4845	0.0070	0.1868	0.0210	0.4925	0.5584	0.1608	0.0739	0.1838	0.1638	0.0020	0.0020	0.5694	0.0010	0.8501	0.0709	0.4965	0.0430	0.6663	0.5724	0.0300	0.0579	0.9620	0.0949	0.3896	0.7123	0.0340	0.0160	0.0230	0.0180	0.5365	0.0979	0.0889	0.0100	0.0120	0.0040	0.1738	0.1588	0.4176	0.2278	0.2058	0.4226	0.3087	0.0769	0.4835	0.2288	0.1049	0.2727	0.5624	0.0400	0.0040	0.0010	0.0060	0.4555	0.2048	0.0450	0.2238	0.0010	0.0030	0.3686	0.1429	0.6124	0.0030	0.0629	0.0320	0.0020	0.3756	0.0130	0.0599	0.9680	0.0150	0.0020	0.7013	0.2607	0.0010	0.0060	0.1838	0.0020	0.0010	0.0030	0.0499	0.0120	0.0010	0.0020	0.7173	0.1409	0.4206	0.0010	0.0060	1.0000	0.0060	0.0010	0.8601	0.8551	0.4685	0.0649	0.9041	0.8521	0.1978	0.0539	0.8661	0.0010	0.1179	0.4885	0.7113	0.0010	0.0010	0.1728	0.0390	0.0010	0.6713	0.0430	0.5734	0.0060	0.4685	0.3636	0.1638	0.0040	0.0010	0.1758	0.0629	0.0010	0.0100	0.4056	0.0040	0.0629	0.1159	0.0100	0.0430	0.0090	0.0669	0.0060	0.0010	0.0050	0.0040	0.0170	0.3337	0.7762	0.3107	0.0280	0.3676	0.0999	0.0040	0.0040	0.0110	0.2128	0.1059	0.0050	0.0869	0.8941	0.1099
ASV49_ANPR	0.0010	0.0330	0.0020	0.3656	0.0010	0.0020	0.0010	0.0010	0.0020	0.0070	0.1958	0.4266	0.0010	0.0030	0.2268	0.0020	0.0010	0.0010	0.0010	0.8232	0.0270	0.0020	0.0030	0.0010	0.0649	0.0010	0.0310	0.0020	0.0030	0.0010	0.0010	0.0559	0.0839	0.0010	0.0010	0.0010	0.0010	0.0470	0.0030	0.0030	0.0010	0.0010	0.0050	0.0090	0.6174	0.0529	0.0010	0.0010	0.0290	0.0010	0.2557	0.0010	0.0010	0.0010	0.1698	0.0010	0.0010	0.0010	0.0010	0.0010	0.0060	0.4126	0.0030	0.0010	0.1718	0.0010	0.2228	0.0010	0.0859	0.0080	0.1489	0.0010	0.0010	0.2208	0.0050	0.0010	0.0020	0.0010	0.0010	0.0030	0.0769	0.0010	0.0020	0.0010	0.3457	0.0010	0.0010	0.3616	0.2198	0.0010	0.0010	0.0010	0.0010	0.0250	0.0010	0.0010	0.0190	0.0010	0.0010	0.0030	0.4505	0.0350	0.0030	0.0010	0.0779	0.0020	0.0030	0.5514	0.1748	0.0010	0.0020	0.0010	0.6394	0.0030	0.8691	0.0010	0.0010	0.0060	1.0000	0.0070	0.0010	0.0010	0.0549	0.2388	0.0010	0.0010	0.0020	0.2138	0.0110	0.0040	0.0020	0.0380	0.0010	0.0070	0.0010	0.0010	0.0010	0.0010	0.0010	0.0749	0.6264	0.0020	0.1409	0.0010	0.0260	0.0010	0.0010	0.0280	0.0799	0.0070	0.0010	0.0030	0.0010	0.0090	0.0010	0.0010	0.0270	0.0010	0.7842	0.0010	0.0010	0.0010	0.0050	0.0010	0.0509	0.0010	0.5355	0.0679	0.0010	0.0030	0.0020	0.0010	0.0010	0.0010	0.0030	0.0010	0.0170	0.0010	0.0020
ASV498_unknown	0.0300	0.2118	0.3037	0.1219	0.0010	0.3936	0.9680	0.0410	0.1518	0.0380	0.0040	0.0869	0.8981	0.2967	0.1479	0.5884	0.0649	0.5435	0.6833	0.4815	0.3666	0.0709	0.4156	0.8472	0.2917	0.0040	0.0460	0.2038	0.6104	0.0080	0.7383	0.0629	0.0050	0.6713	0.5824	0.1668	0.3007	0.8122	0.0010	0.0010	0.8811	0.0030	0.1838	0.0160	0.9121	0.1429	0.8262	0.7972	0.0210	0.0010	0.9950	0.3526	0.6983	0.5904	0.0839	0.0010	0.0010	0.0619	0.7602	0.1219	0.0779	0.0869	0.1239	0.0200	0.0569	0.3207	0.4555	0.5225	0.3666	0.2657	0.8821	0.2687	0.9321	0.4446	0.3536	0.7622	0.8661	0.0010	0.0230	0.0010	0.0010	0.5874	0.2847	0.0470	0.0889	0.0010	0.0240	0.7672	0.4935	0.5824	0.0240	0.0879	0.0380	0.0010	0.4525	0.0090	0.1079	0.8621	0.0340	0.0010	0.1469	0.3417	0.0010	0.0030	0.3766	0.0010	0.0010	0.0050	0.0799	0.0390	0.0010	0.0010	0.5574	0.6004	0.9690	0.0010	0.0010	0.0010	0.0070	1.0000	0.7722	0.9720	0.8272	0.1748	0.8601	0.8192	0.2468	0.0779	0.4476	0.0020	0.3516	0.2967	0.8591	0.0010	0.0040	0.1219	0.0030	0.0010	0.9700	0.0470	0.6603	0.0160	0.9760	0.9820	0.1968	0.0400	0.0010	0.6274	0.5115	0.0010	0.0030	0.7862	0.0679	0.0869	0.9471	0.0020	0.0529	0.0739	0.1578	0.0060	0.0010	0.0270	0.0190	0.0110	0.5365	0.5954	0.1229	0.0629	0.7463	0.0070	0.0010	0.0020	0.0220	0.9550	0.3187	0.0060	0.3127	0.7463	0.3327
